0.46176994517562786, 9.797987270460865
-0.03977793535220786, 7.421722991416694
-0.03977793535220786, 5.420170062420063
-0.03977793535220786, 3.4186171334234245
0.2109960049117101, 1.110981483760419
-0.03977793535220786, -0.4593916665075568
0.2109960049117101, -2.5863315656361507
0.9633178257034638, -5.714627753402404
1.5150204942840833, -9.693352006336475
2.969509347814807, -12.096897011136527
4.223379049134397, -14.016501461773323
5.978796630981822, -15.540545052685523
7.984988153093166, -16.606189342772346
9.99117967520451, -17.859479219952583
11.997371197315852, -18.862574981008272
14.003562719427196, -19.865670742063934
16.009754241538538, -20.618572386995034
17.765171823385963, -21.37118411985646
19.771363345497306, -21.87389164866297
22.279102748136484, -22.377179001608816
25.03761609103958, -22.88075626662434
27.043807613150925, -23.133269679306274
29.04999913526227, -23.38578309198821
31.056190657373612, -23.388102388545555
33.062382179484956, -23.390421685102915
34.81779976133238, -23.3924510695906
37.57631310423548, -22.895251870107792
39.58250462634682, -21.83424617313569
41.58869614845816, -20.648143418101306
43.594887670569506, -19.274395075973466
45.60107919268085, -18.02574379190792
47.60727071479219, -16.777092507842376
49.61346223690354, -15.40334416571455
51.61965375901488, -14.404886997773566
53.375071340862306, -13.572935995179328
56.133584683765406, -12.533649544093286
58.13977620587675, -11.410095318090022
60.2295590414094, -10.578530864922008
62.15215925009944, -9.663375098332686
64.15835077221078, -8.539820872329422
65.66299441379428, -7.916075054436
68.17073381643347, -6.980746239665514
70.1769253385448, -5.919740542693411
72.18311686065616, -4.921283374752427
74.18930838276749, -3.9228262068114716
76.19549990487884, -2.736723451777074
78.20169142699018, -1.300426580618101
80.20788294910152, 0.010773232478584305
82.21407447121287, 1.3219730455752767
84.2202659933242, 2.8833669747965445
86.22645751543556, 4.3196638459555174
88.23264903754689, 5.693412188083357
90.23884055965824, 7.317354646335758
91.74348420124174, 9.317168102914387
91.24193632071392, 11.944786146361807
90.23884055965824, 13.697304607512535
88.73419691807473, 15.512951421833755
86.7280053959634, 17.204081002232023
84.72181387385204, 18.51991940844342
82.7156223517407, 19.585563698530237
80.70943082962935, 20.588659459585905
78.70323930751802, 21.591755220641573
76.69704778540667, 22.59485098169725
74.69085626329533, 23.472849684690637
72.76825605460529, 24.267353711619265
70.67847321907264, 25.103750032615103
68.6722816969613, 26.10684579367078
66.66609017484996, 26.98484449666416
64.65989865273862, 27.86284319965754
62.15215925009944, 28.866518784852552
60.2295590414094, 29.786119869843475
58.13977620587675, 30.372322074714738
56.133584683765406, 31.37541783577041
54.12739316165406, 32.62870771295066
52.03761032612141, 33.4651040339465
50.031418804010066, 33.96781156275301
47.60727071479219, 34.6377983557587
45.09953131215302, 35.14108570870455
42.842565849777756, 35.64408314958074
41.08714826793033, 35.64611253406842
37.57631310423548, 36.15055953529294
35.57012158212414, 36.1528788318503
33.563930060012794, 36.15519812840765
31.55773853790145, 36.15751742496501
29.551547015790106, 36.15983672152236
27.545355493678763, 36.16215601807971
24.536068210511747, 35.66524673066659
23.031424568928237, 35.666986203084605
21.108824360238202, 35.50241278486901
19.019041524705553, 34.92104244782557
16.929258689172904, 34.33967211078213
15.006658480482868, 33.79980751837967
12.498919077843688, 32.92702723264034
10.492727555732346, 31.92857006469937
8.486536033621002, 30.67991878063383
6.480344511509658, 28.993427793350275
4.9757008699261505, 26.93106580774051
3.972605108870479, 24.430284294773394
2.969509347814807, 21.42911454955712
1.9664135867591352, 17.55226539790481
0.9633178257034638, 14.551095652688538
