,x1,y1,x2,y2,name
0,0.0,0.0,64.0,64.0,VisP
1,3.9555905675070964,-3.8723198681093294,42.96466156109301,38.075689968352854,VisRL
2,12.959733945150195,23.80464961998225,37.25239306256593,42.46740330491777,VisAL
3,0.7087715219821913,26.81136849124169,31.208495490472547,60.437733802259665,VisL
4,21.663211968524678,19.0923437277539,33.61910946293355,62.300495174730884,VisLI
5,27.98593685106051,37.91982247571907,67.24098259079369,65.46513623731997,VisPL
6,20.82522170220453,17.36620561646834,36.03486241318821,29.97730798192379,VisPOR
7,31.748790896662594,-3.178083034898023,47.82353194968124,31.818279207308507,VisAM
8,29.724019255780238,11.918379320946679,65.6464364526427,33.46568117426215,VisPM
